mean_pps,mean_bps,total_packets,total_bytes,var_pps,label
55561.76961480885,1819134.9319819396,234,10480,24403123229.327034,BENIGN
40045.044184096114,427270.69391859695,303,12838,22848491777.759926,BENIGN
35516.301803460774,737530.6404358612,494,460889,8986792845.436241,BENIGN
148419.72989557043,4827386.600674264,110,1301,58447945091.81676,BENIGN
109437.96170380978,10496522.058878018,106,5838,45470790985.53765,BENIGN
191501.06306948615,3243627.556075402,331,1127,72751259428.22375,BENIGN
212028.02216904782,1765744.6548252709,177,2984,193244315439.4318,BENIGN
6801.94721364744,80509.67082631895,967,15783,113452864.42961025,BENIGN
37704.08016936637,988123.2852828288,166,2677,17763905741.303253,BENIGN
35136.17161753896,2680616.2713757693,327,10949,13582820906.096994,BENIGN
66975.63881438391,3508672.9541851664,802,58748,32028309589.98024,BENIGN
141369.26048710785,3563534.6714001163,503,87057,134800600437.9031,BENIGN
74273.47232976968,21060334.321476035,862,37187,35192956801.34875,BENIGN
248312.1579461569,2565920.408984627,118,845,143641911881.63293,BENIGN
136510.74383087666,1165185.28854734,335,7910,91656847345.12901,BENIGN
29885.83746582982,210411.53663862328,669,43601,17304747571.127926,BENIGN
4733.305670178698,80862.0613202109,200,3590,65924787.21297398,BENIGN
3745.7143183372373,60577.04313631921,939,183617,41607722.28965478,BENIGN
13356.662615807347,80274.67585729779,555,24841,8888258794.508112,BENIGN
5197.208276806594,110000.023982886,847,56343,55532713.88692567,BENIGN
11929.62729383162,202451.99747320235,200,3426,98010359.27440974,BENIGN
87540.20545380744,12736970.569366522,569,35867,101197687980.74513,BENIGN
11187.95900520609,67108.44393142933,1722,56207,4997996332.001307,BENIGN
65491.04356077635,6190281.491076172,383,29277,98184912775.37773,BENIGN
215.77148765712852,5586.587122821778,116,2968,826894.6962627149,BENIGN
41.568985468135864,1114.3291730309224,112,2908,780.9242716349729,BENIGN
653.6138423847093,22550.965143407084,110,3023,2065549.1467275808,BENIGN
11726.44278966044,2285219.333755184,131,5579,6381083176.342013,BENIGN
6640.884508010694,142026.93429069658,477,15192,97465080.51958334,BENIGN
6387.811023859167,133046.72112216556,928,20843,90870325.67688635,BENIGN
75183.23644008943,292835.08084258926,1552,65134,101630990613.41206,BENIGN
668.0093729938119,11043.307338441999,1264,41289,10806834.65062148,BENIGN
12160.320776618899,254888.46976824314,200,3996,99321546.07407936,BENIGN
9443.316647557605,207358.6759247796,204,4264,119391822.38400847,BENIGN
9931.046372406343,200116.7243340521,200,3984,100744640.9768388,BENIGN
10239.980117691184,194024.77035548873,200,3906,104217420.71604246,BENIGN
6176.596420096569,74102.8154897453,1715,59065,506361232.83111775,BENIGN
1621.0415898161625,10111.10987882411,877,27368,31572081.498518415,BENIGN
11368.572484434044,28600.60084375585,1070,63469,4994455698.702133,BENIGN
310963.4701068677,4830443.464208131,144,1868,169796072589.5208,BENIGN
170531.85569181826,2127363.2986552133,111,769,129948108273.2187,BENIGN
240496.31186415922,1105237.8915634204,221,1001,192351196770.13687,BENIGN
221493.2705073205,742969.8104317507,161,1935,149465166695.27304,BENIGN
44308.47343794985,12414942.926398678,337,25768,79765472267.44485,BENIGN
27863.800082794343,2948982.904894363,1196,59949,14418122695.038418,BENIGN
13199.932293434851,249498.68019151027,200,3646,84981930.69541867,BENIGN
13538.26745466232,239553.9391058988,200,3500,85837866.00462534,BENIGN
3653.6422317944734,52741.18750830364,1450,48805,40170686.0151195,BENIGN
14052.448539431913,80213.16333971127,1379,47916,8877450364.490782,BENIGN
3366.6328083812327,60347.90324510826,558,30592,41112702.430171676,BENIGN
3988.98082851232,73696.04717654813,200,3702,46645117.20237442,BENIGN
687.9072252616648,10376.927373979772,1678,25390,11108149.067717312,BENIGN
13984.149580605646,663818.6226621734,651,33261,8445331024.906392,BENIGN
510.4642251060786,13368.941032979901,104,2632,1700235.718511809,BENIGN
465.4611136052987,11744.355800935202,625,19653,1482801.1282677818,BENIGN
13512.486710207653,251014.9907484371,488,39463,118311012.55291314,BENIGN
68687.96560441428,1170932.9684957766,1095,72573,86675319520.16173,BENIGN
71409.34749146107,291065.4191163962,113,698,17057196530.161236,BENIGN
114616.49084243545,666755.0544387167,111,643,42732843468.363144,BENIGN
204695.4986710556,26625543.632133737,238,24556,145148574278.22385,BENIGN
34957.21931792781,829700.8501902013,836,213485,17279324076.3489,BENIGN
23404.738366156966,838242.2010816488,205,4290,7459924147.126989,BENIGN
60683.954900119126,395194.4253714474,568,25969,32693556510.967224,BENIGN
23438.003534716867,142468.23790543177,261,10983,13612057490.169954,BENIGN
192.4083469944744,4583.246692517067,675,11933,647073.3221957624,BENIGN
4550.114473871294,80904.17332997575,1302,54726,65445040.16170714,BENIGN
10932.222852722109,246718.48615474178,244,5812,124219908.50738093,BENIGN
8280.696252780916,141603.29096194412,481,30016,143108235.02878624,BENIGN
271912.0080547166,1384771.8149495912,681,30421,255563920545.74677,BENIGN
172277.55049986823,2182940.558121771,125,712,144275599706.75122,BENIGN
263906.4810965259,10373971.0931086,335,3584,319658297992.10114,BENIGN
51307.12865186942,21035492.07393588,427,51423,38501228372.16077,BENIGN
49524.721765435876,1124171.9960855679,278,10747,29715632936.996765,BENIGN
54.61085360662669,1512.6406064947444,112,3107,927.7304729127931,BENIGN
6181.641115932369,99700.25516838553,727,47626,101438517.5944968,BENIGN
64660.3189376297,1268479.7004600428,1601,91038,91579093141.87514,BENIGN
4465.782738392554,66599.12455415973,527,28334,65527933.9342448,BENIGN
15835.297860991075,326986.6776099319,200,4038,63258049.50496315,BENIGN
11418.853689220898,221646.3453331815,204,3924,102248448.45310655,BENIGN
9798.574333410512,224636.10546116796,200,4228,97290755.93179359,BENIGN
3835.5363296773303,69369.43158023889,1270,26885,54233509.181810476,BENIGN
19.825884217780803,1010.0958827500089,791,29201,1099.6748560393567,BENIGN
92861.44476035252,1017949.8411156938,400,18482,97527538032.30617,BENIGN
396332.0360497241,5587556.236525238,117,1796,326377870148.9848,BENIGN
46682.26423059588,1077007.1027919764,859,26145,25635251769.470066,BENIGN
9276.648631291122,199688.88281500724,1135,21542,106886447.80894916,BENIGN
6238.864314532081,248898.71511624643,2126,187878,915588274.3151549,BENIGN
13488.65531968154,240259.59883282802,200,3582,67185239.03886408,BENIGN
10915.07691302256,190062.5196871201,200,3480,99142409.80281393,BENIGN
52570.24675163544,357839.9266872635,1114,34131,83952636260.28896,BENIGN
122392.47275721247,1904163.999599274,1077,48282,174403364258.2317,BENIGN
5235.122154512915,33768.16705481722,210,6145,982948204.3375957,BENIGN
37.737597735430576,1062.28554104827,114,3078,744.6836841102693,BENIGN
44.668994372839954,1186.251903448277,100,2666,592.8767250801332,BENIGN
7.87065622548004,258.11096807480845,3337,98863,349.52061390698356,BENIGN
5237.815870120953,103117.04668665047,1650,64781,78098434.73073341,BENIGN
8414.18359914842,192592.06011302277,252,6442,118747764.35312678,BENIGN
8641.935867248398,187351.49470009233,238,5774,106240444.79054877,BENIGN
29274.687429479636,6305212.636297302,319,27467,19746871091.972637,BENIGN
5.689823843286374,103.30531564081569,2945,66972,810.2118025670643,BENIGN
44664.337461793526,356091.6675021464,1301,235243,44360189411.179115,BENIGN
91742.89238980036,1068901.7715455675,383,12469,96892995535.76353,BENIGN
107927.77737564636,1116378.669003018,105,324,91012406969.01562,BENIGN
266910.8166461895,3201212.1467536055,110,915,174938510821.25735,BENIGN
21150.69474575276,315064.95413572335,822,27717,9071101824.197847,BENIGN
10059.670493171574,204000.11348869416,236,5426,111229513.24720667,BENIGN
13086.122633004768,259749.10012311343,252,5184,207541426.58394346,BENIGN
5114.491302868497,90774.39204434436,494,24646,73746507.84926791,BENIGN
3180.318594402345,19260.59798547989,719,24106,58001199.50501547,BENIGN
19113.742702290943,386892.47672270914,589,96394,5247327094.332421,BENIGN
12476.712054021864,193933.093817787,158,2754,119694720.73537365,BENIGN
53.69016379310018,1218.053421344666,217,10375,1377.0437172806364,BENIGN
200.60012780573953,4913.260268583583,108,2882,611527.1121167733,BENIGN
118.61946369241136,3121.5124822693847,104,2792,288852.56070954766,BENIGN
2172.63572207724,7810.511738936068,2585,55530,107734243.71758817,BENIGN
9091.745826185255,169146.56697733744,540,52864,124784554.16814849,BENIGN
11447.840710236982,246665.93812961754,262,6090,133712347.53996648,BENIGN
11498.398764945627,244603.98288066126,254,5876,110892554.72122064,BENIGN
12145.851230125973,228212.26124976284,260,6440,131283407.72628967,BENIGN
2169.426756817123,8931.211693325684,814,55325,80645430.23808107,BENIGN
592.0920316455581,4025.2562537343706,901,112181,8140199.321418863,BENIGN
71864.31959817462,41736396.397322595,738,49188,90880913846.40976,BENIGN
172779.85530367587,2356294.995839197,114,843,69980530013.81377,BENIGN
204530.30432607856,1844724.9918959427,105,982,142718311164.77036,BENIGN
167910.11896246616,1360389.3447927744,268,1267,101619400285.07263,BENIGN
12820.616211915682,72159.35028228752,1383,168359,1309480049.8150098,BENIGN
10388.079827976919,202600.12998220706,480,10421,71312247.28966565,BENIGN
9553.900442705766,172409.1729938427,535,34520,106325877.1201187,BENIGN
29829.43682098399,377074.9551589859,5090,85303,17287328641.57579,BENIGN
77257.60512953057,12610298.226888204,336,27798,105396311198.05437,BENIGN
27778.34120881685,497294.7191628402,504,42913,17386972164.89882,BENIGN
9218.181253679932,173740.82470214166,1365,65487,98593169.01322678,BENIGN
12196.224971087073,264785.7719775467,242,5432,128643986.89826165,BENIGN
27900.410968976645,485284.8810419755,1006,168810,13472297879.897104,BENIGN
142476.34361980984,3425263.5338641666,358,19183,170146545877.2953,BENIGN
138851.63081142213,661624.339018844,104,414,45627294104.95465,BENIGN
364265.8838935249,3974690.9324199692,142,2068,351580533770.36584,BENIGN
47360.135289940095,2747502.987905551,459,17939,22527958172.0654,BENIGN
10787.169618010892,210635.84892541255,250,5560,103864775.92058408,BENIGN
4724.7122116011915,88829.7297225211,2210,40917,84340410.25096074,BENIGN
35050.70366072054,3006329.727506536,718,47616,24886732469.9194,BENIGN
19709.329224116005,728614.0906517218,828,22630,6265743892.341851,BENIGN
10556.826373315107,183496.96997961725,200,3370,105237486.0676339,BENIGN
33269.15514161677,297796.38555886043,803,29579,17135716202.466413,BENIGN
26363.421671021177,853036.606265963,1670,42028,15501202618.771843,BENIGN
308.5631131136953,7930.259297086895,114,2980,1165338.2325027864,BENIGN
475.61309274943983,13468.494426211319,116,2954,1482995.6231290954,BENIGN
201.81055293607744,5924.051915049192,130,3272,762875.4199547798,BENIGN
58587.62695575837,545630.1237828039,667,46928,91855003779.59427,BENIGN
1966.6607155537815,22615.197633327673,866,70661,37234374.02391844,BENIGN
11727.182720616445,258554.99053797402,250,5762,128750055.37957981,BENIGN
51557.0058032575,1846280.7790420877,264,5970,79220231635.29283,BENIGN
14445.093794119337,304323.8511532578,226,4750,87748690.15312488,BENIGN
5822.936156742507,120318.27751922734,513,45386,74188058.80002011,BENIGN
858.4491369559911,5947.313040715891,981,69096,16966498.6963112,BENIGN
20648.3823972717,908577.7106945536,504,49163,5089140043.304714,BENIGN
22475.805261988524,392065.1061587872,306,19046,120117083.89085312,BENIGN
7528.676938365695,177231.4518124412,3802,78038,148571372.8454813,BENIGN
4739.668715358528,100824.476915315,587,19718,66867843.39468858,BENIGN
11906.808037031702,236223.89294384167,200,4004,107961601.83290727,BENIGN
9066.844238912077,135155.28494103425,1370,26947,402935886.58147967,BENIGN
38692.402312031925,433867.9614118324,3087,68817,18066111756.290466,BENIGN
146422.99507573334,1135863.1598057246,114,701,112232954145.64272,BENIGN
389772.7926187992,5546795.3783604475,290,5048,362333693967.31647,BENIGN
493968.17748910194,5057499.379005682,111,1045,403675350587.1094,BENIGN
39645.24934425617,499744.2953665144,691,128504,17895677625.893982,BENIGN
12408.209120775666,257312.43307342744,200,4052,63039791.19717942,BENIGN
55625.57397992686,344371.6797813135,645,30238,29280129783.600754,BENIGN
276244.8035538394,2127406.07310385,640,17207,397645584528.675,BENIGN
42.35175230587397,1119.1287767986023,110,2906,798.3173030233279,BENIGN
123.49116938219424,3691.633985584139,1283,18355,390016.19850978575,BENIGN
7140.491295081127,16976.67941743096,1040,37281,2224805590.443291,BENIGN
10842.744156716733,234011.57476833844,234,5162,114269731.1155754,BENIGN
10627.964987663283,225106.65488518224,258,5900,127393784.4590179,BENIGN
9262.384883783077,200206.78035317725,248,5792,122779912.22616687,BENIGN
7091.118693412431,136048.93670179957,277,10634,91094911.37203778,BENIGN
402.0754218429367,2917.960394795704,701,44350,7530665.63921191,BENIGN
2673.5286458489513,5784.126648227832,534,40219,99114275.4960166,BENIGN
30338.71351562404,822661.8920577763,4958,38698,11724520275.300758,BENIGN
287911.42840804777,19720411.739521623,273,34484,329819385617.4563,BENIGN
55732.50278119557,641166.0606798443,149,3622,19484208630.16458,BENIGN
175838.26122758607,729624.8127054294,851,34756,193290167418.35147,BENIGN
106.08554146259779,1056.9401719316409,643,22092,90224.86681168446,BENIGN
17319.640663470775,731320.9979212515,484,12746,8390232420.636679,BENIGN
6835.503921156853,128831.8236091979,200,3632,92888258.13823864,BENIGN
6902.296601955023,134781.61497941057,200,3698,75124492.00148658,BENIGN
5667.976881162269,107024.8824027396,200,3854,61554731.21044085,BENIGN
17247.903061417233,158594.16663243016,335,11230,8832905090.622654,BENIGN
19.56083898251491,247.5741197244155,1294,26759,1291.1811339952176,BENIGN
13353.011780387149,388.79576258823613,823,70983,8888357153.021654,BENIGN
10263.587682015077,270478.768048102,645,71498,4996029578.081721,BENIGN
37591.03449090116,21419172.808904618,520,40553,26876933174.769047,BENIGN
19863.951817155685,368411.11833673326,762,36876,4936460119.661413,BENIGN
78603.68913553926,13381249.725787476,254,27566,95343894368.90352,BENIGN
523.4382222451216,13777.264962718467,104,2618,1737097.8724657744,BENIGN
548.7385140427075,17205.505521197483,104,2739,1999832.8384113593,BENIGN
32180.673681837405,734646.1309658621,360,13305,13835092659.698902,BENIGN
122934.87626477495,1304148.175532848,491,25903,190920036404.0454,BENIGN
386038.2698601871,3937316.010211383,111,991,399493733517.5911,BENIGN
313462.0113011262,2215789.071511381,329,90011,212314624000.2763,BENIGN
241338.82830944043,13908825.574407917,243,21762,314391711476.1861,BENIGN
82240.66713324893,6387387.5018919185,1468,169383,104456401374.08041,BENIGN
96638.39004324355,22493967.467943672,364,31676,109721067766.24747,BENIGN
85407.00405241863,579223.3514345979,218,3862,49974374140.82042,BENIGN
56667.540118526806,5008711.731316774,501,19478,25974093050.841328,BENIGN
48385.51150517644,396355.40626735124,534,22130,17113316847.805868,BENIGN
95181.70885708072,532630.2896991607,806,40597,45055105565.87528,BENIGN
31436.51059352332,471392.81257801445,392,26012,8722805918.658028,BENIGN
15128.398996540585,692800.3706902604,2285,38283,8424435382.46919,BENIGN
95090.17182810351,2343737.3593987827,1947,52193,133400458546.89746,BENIGN
8133.415368595011,152866.36556801264,210,4094,106959036.90505986,BENIGN
3078.640723889745,41601.032237869746,5936,64144,59597945.47411455,BENIGN
44716.92297003524,2500333.8434898793,1157,27242,79838457285.6632,BENIGN
107096.16652514582,868817.3560528291,370,8973,49624507335.620094,BENIGN
23117.433810748877,126771.64952973703,807,43409,9415954965.046047,BENIGN
5927.743081185236,110709.2036133413,590,18888,85392251.3705069,BENIGN
9407.295108340746,177872.12515293452,250,5012,128830013.92757015,BENIGN
8622.290568446535,163285.64753758264,250,5428,121928883.79282829,BENIGN
13588.815117637238,244485.22934597795,236,4910,101711240.2220288,BENIGN
12063.541100779035,216399.82963523068,244,5206,120786809.37725627,BENIGN
11794.323756056321,217888.62312451008,234,5068,113744718.46544833,BENIGN
12386.897688847861,243543.40749154176,224,4890,111298690.29976588,BENIGN
4491.6026760278355,48956.40589657891,956,18624,140866418.88906908,BENIGN
116815.13308891853,15856213.581594376,639,83819,163964853641.84128,BENIGN
518.0759085542753,12339.197098056859,102,2523,1689575.7913494438,BENIGN
21.894700369340793,511.3126273498881,102,2470,382.9794838397616,BENIGN
134.36562315953626,3086.6914958604543,100,2540,417798.7652278545,BENIGN
57626.10388069621,1587299.4573014705,330,19845,25667240548.868114,BENIGN
144155.3634049864,1612869.3384553117,531,43822,85676393754.33676,BENIGN
142618.66614248476,1100727.2988167317,334,28093,166629040356.75858,BENIGN
22465.171046583895,287371.60674838256,762,21872,8735374687.088257,BENIGN
240186.4138850268,21958202.471887488,298,25297,267754487746.02457,BENIGN
103660.34473545616,456781.6212162806,306,6695,49043145199.48145,BENIGN
57500.96247438129,21541558.030488577,526,34538,33741229778.213707,BENIGN
17343.848671176012,266122.7512171512,854,32862,8933498947.084547,BENIGN
5366.139313125874,89958.24002413101,200,3480,94652585.08001561,BENIGN
65966.48234200229,2174689.3008129755,2894,48143,35805867500.363266,BENIGN
994.8000402952738,24075.662265265455,104,2546,3447791.1067988034,BENIGN
220503.31618439854,43363999.54568741,684,41621,427140236137.98975,BENIGN
11910.067049718891,126135.98464321377,396,34982,218199712.23724937,BENIGN
38342.78027254936,801079.4085983329,977,35235,20543657147.61011,BENIGN
66216.42813391043,296590.4464273097,3099,80643,91386900135.84837,BENIGN
11020.154001722944,641603.0976477773,4750,37661,4997231814.383163,BENIGN
43667.59857439961,115933.98635036526,336,14077,16837546464.6309,BENIGN
135653.80671381034,42565471.07243436,1933,75795,115197328183.76378,BENIGN
55856.91160925204,644691.8868508379,385,24126,78825314160.96057,BENIGN
22738.376957039494,908505.8127089569,321,37092,8864703418.714264,BENIGN
125311.67339521283,21662322.70312207,594,33413,173345547785.80273,BENIGN
200540.74605573717,2676358.3155306615,306,5926,200257611424.2854,BENIGN
694.0214472924683,2965.196539173426,1260,29205,7149188.083517103,BENIGN
2667.0991499487463,47296.929261284226,6624,77131,57598574.35257641,BENIGN
4459.336275348822,84959.30566238101,204,3752,47125196.32375832,BENIGN
1947.6572863675174,10039.023538747437,388,21493,44621789.25785621,BENIGN
4522.902483491557,553.5550517199537,225,12222,24499039.497899465,BENIGN
2651.0453982749063,644.2754321805711,446,24574,18072305.110967852,BENIGN
8547.905401467728,164637.43218524675,639,19946,123878581.55563621,BENIGN
7319.8281348479995,179076.95132202737,250,6688,94977691.78658015,BENIGN
3309.55065626553,33172.49616957466,880,33318,60839010.46852487,BENIGN
367.7450795840305,3087.1129965167847,1684,64546,5011122.356783018,BENIGN
1242.2940384895128,14289.791004557223,1131,32793,25555583.699339896,BENIGN
10585.003820781843,204572.6033090722,234,4826,92501297.95715371,BENIGN
14502.486184102683,294386.8860538089,228,5002,194988464.74761787,BENIGN
8876.225860302255,180476.29131008248,244,5242,102950148.00289167,BENIGN
32847.6974636351,390920.21874699934,2749,75542,24463506980.13838,BENIGN
3653.6692653428186,22838.771107436292,870,28779,114448543.02158317,BENIGN
44231.483012866105,12437451.377447179,4799,86216,79749893263.51701,BENIGN
12146.437840597697,600824.9003376246,163,5440,6976683499.552564,BENIGN
164.55214940386725,3591.759633094332,102,2356,512379.14992719964,BENIGN
125.66337623711394,3337.502687750237,104,2753,357340.5189195175,BENIGN
114.41030644478313,2801.689444565508,100,2492,221056.34989303662,BENIGN
162736.9182910748,3969346.7150767366,564,35935,190517069205.74814,BENIGN
134624.5180506042,3404147.714349404,143,3764,43872169803.26352,BENIGN
109505.84258076982,17826168.85368576,287,29743,101660440649.4308,BENIGN
53137.19472171148,1326530.3677322802,332,13778,21924420541.384506,BENIGN
156272.16641218102,2447629.8134365086,324,2811,139957777870.77078,BENIGN
731.690278478533,1494.8919105424297,928,124652,9022432.449079143,BENIGN
28124.300569744384,878921.2053602674,197,3518,7331611712.681396,BENIGN
18100.025715076215,294256.8176945776,200,3254,38969650.986742795,BENIGN
16892.91465218157,274596.78929779667,200,3254,33320048.724738695,BENIGN
19151.408532450663,312409.51162053837,200,3250,24537442.8199039,BENIGN
19659.147364399363,321819.3400224977,200,3280,18018075.16997991,BENIGN
14723.91000498564,247867.52473210602,200,3430,59924271.67623952,BENIGN
9562.926668212953,141796.79893053355,522,23493,71973324.51838054,BENIGN
4900.929662949698,679.5875048382536,233,15278,39179642.550928324,BENIGN
3086.1421079817283,8067.561175743608,235,12883,18113729.837907936,BENIGN
143233.4047547454,13239443.924650723,674,48907,233129782244.26263,BENIGN
223.62771533588636,6342.098410138998,106,2851,888288.5778860872,BENIGN
122294.18543091009,22214767.91212292,262,25361,178040414268.49442,BENIGN
84313.80301766885,1273850.0426143596,653,24981,108723854118.22742,BENIGN
8003.613623724697,168136.1727766874,238,6179,103864189.68334217,BENIGN
6128.138006406698,137924.18409358832,200,4270,93423619.76648198,BENIGN
2341.476224021249,32669.348619419245,4288,46131,44649655.55117916,BENIGN
13383.147934850946,74285.35235301648,1025,28170,5017952414.000315,BENIGN
437761.3705661094,7411013.123777853,119,3460,406932760981.3123,BENIGN
296622.9693329772,1561996.809725461,212,3552,263017077417.26248,BENIGN
36288.376362591545,171118.9355176583,414,9020,28198948075.46515,BENIGN
7839.827813511251,88170.42130361631,319,7674,176174846.0889385,BENIGN
85223.24151038256,1767739.1782518101,160,2298,36941830286.85956,BENIGN
17266.151521703905,255567.51331748138,606,37350,8877797072.530577,BENIGN
14856.667726704618,241936.6284558436,364,6605,78585287.87952004,BENIGN
18001.90788102321,298721.61540284305,200,3340,29147924.292882014,BENIGN
17516.31408120531,286654.00543598784,200,3270,8282816.320930823,BENIGN
16088.474660310038,261272.4535283413,200,3246,39627052.54346672,BENIGN
16334.287644629869,266188.4928894482,200,3286,36408720.97334725,BENIGN
11907.212563708816,201188.28408566915,281,5958,49556752.8944583,BENIGN
5117.554621489832,688.5734591530058,854,114678,163140109.88262486,BENIGN
4667.014470810925,737.3342092320894,226,15685,26200278.410479624,BENIGN
60752.7480725242,23432977.40109451,477,37085,40863162023.146935,BENIGN
62125.13028847816,1906619.8922122077,339,25546,23959907960.50635,BENIGN
18915.52395195894,423367.2236395839,351,25178,112279045.76575379,BENIGN
182154.53666681863,2647982.499998749,304,1781,247880984237.99872,DDoS
175.03211523585728,539.1910217799647,325,1292,154939.44196431982,DDoS
50.2403617993317,162.679681988674,317,1296,24629.762759367837,DDoS
149.01490537839763,474.8250571450995,319,1300,136625.7180240138,DDoS
25.200158342065993,79.09632327612736,323,1292,1673.4754599006508,DDoS
40.70937616751159,129.10771553643366,319,1316,6278.251537428691,DDoS
35.16375248223531,116.92085813520934,329,1342,5822.288281876267,DDoS
107.49475841032714,340.6034821918385,328,1288,30463.977785795156,DDoS
10067.515647444681,30277.965074279982,332,1278,4998628579.519441,DDoS
6.290124565925937,21.365389381342208,313,1336,54.903009500390326,DDoS
10.82246681945586,35.06144553299827,317,1292,165.72321491132374,DDoS
5008.081185031172,22527.379084352044,327,1260,1249917579.8563542,DDoS
7.411403555698731,24.725334187289963,324,1304,62.96917253049887,DDoS
7.032308225513954,24.183476998130264,348,1288,29.7079866743074,DDoS
30.312223893516705,91.841810280756,325,1298,3637.9922151549954,DDoS
36.49353914049047,117.73821742273888,324,1282,25533.283870514762,DDoS
17.280967883716112,56.36078572598905,318,1262,1408.4691403243187,DDoS
